locus_tag	ftype	length_bp	gene	EC_number	COG	product
HGLHCLKK_04398	CDS	1125	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
HGLHCLKK_04399	CDS	1059	rfaQ	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
HGLHCLKK_04400	misc_RNA	39				JUMPstart
HGLHCLKK_04401	CDS	1278	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
HGLHCLKK_04402	CDS	480	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
HGLHCLKK_04403	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
HGLHCLKK_04404	CDS	168	rpmG		COG0267	50S ribosomal protein L33
HGLHCLKK_04405	CDS	237	rpmB		COG0227	50S ribosomal protein L28
HGLHCLKK_04406	CDS	669				hypothetical protein
HGLHCLKK_04407	CDS	1221	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
HGLHCLKK_04408	CDS	486	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
HGLHCLKK_04409	CDS	597	slmA			Nucleoid occlusion factor SlmA
HGLHCLKK_04410	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
HGLHCLKK_04411	CDS	717	rph	2.7.7.56		Ribonuclease PH
HGLHCLKK_04412	CDS	864				hypothetical protein
HGLHCLKK_04413	CDS	825				hypothetical protein
HGLHCLKK_04414	CDS	618				hypothetical protein
HGLHCLKK_04415	CDS	1683	ligB	6.5.1.2	COG0272	DNA ligase B
HGLHCLKK_04416	CDS	624	gmk	2.7.4.8	COG0194	Guanylate kinase
HGLHCLKK_04417	CDS	276	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
HGLHCLKK_04418	CDS	2109	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
HGLHCLKK_04419	CDS	690	trmH_2	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
HGLHCLKK_04420	CDS	2082	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
HGLHCLKK_04421	CDS	867				hypothetical protein
HGLHCLKK_04422	CDS	1206	gltS		COG0786	Sodium/glutamate symporter
HGLHCLKK_04423	CDS	1392	xanP		COG2233	Xanthine permease XanP
HGLHCLKK_04424	CDS	1710				hypothetical protein
HGLHCLKK_04425	CDS	2319	yicI	3.2.1.177	COG1501	Alpha-xylosidase
HGLHCLKK_04426	CDS	1383	yicJ_2		COG2211	Inner membrane symporter YicJ
HGLHCLKK_04427	tRNA	95				tRNA-SeC(tca)
HGLHCLKK_04428	CDS	1182	intS_4		COG0582	Prophage integrase IntS
HGLHCLKK_04429	misc_RNA	123				isrC
HGLHCLKK_04430	CDS	315				IS3 family transposase ISEc31
HGLHCLKK_04431	CDS	747				IS3 family transposase ISEc31
HGLHCLKK_04432	CDS	375	cbtA_3			Cytoskeleton-binding toxin CbtA
HGLHCLKK_04433	CDS	492				hypothetical protein
HGLHCLKK_04434	CDS	198				hypothetical protein
HGLHCLKK_04435	CDS	342				hypothetical protein
HGLHCLKK_04436	CDS	144				hypothetical protein
HGLHCLKK_04437	CDS	1686	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
HGLHCLKK_04438	CDS	720	btsR		COG3279	Transcriptional regulatory protein BtsR
HGLHCLKK_04439	CDS	471				hypothetical protein
HGLHCLKK_04440	CDS	462	yehR		COG4808	putative lipoprotein YehR
HGLHCLKK_04441	CDS	2004				hypothetical protein
HGLHCLKK_04442	CDS	1137				hypothetical protein
HGLHCLKK_04443	CDS	732				hypothetical protein
HGLHCLKK_04444	CDS	1530				hypothetical protein
HGLHCLKK_04445	CDS	1089	yehL		COG0714	putative protein YehL
HGLHCLKK_04446	misc_RNA	76				OrzO-P
HGLHCLKK_04447	misc_RNA	74				OrzO-P
HGLHCLKK_04448	CDS	90				hypothetical protein
HGLHCLKK_04449	CDS	318				hypothetical protein
HGLHCLKK_04450	CDS	3630				hypothetical protein
HGLHCLKK_04451	CDS	1740				hypothetical protein
HGLHCLKK_04452	CDS	1281				hypothetical protein
HGLHCLKK_04453	CDS	2892				hypothetical protein
HGLHCLKK_04454	CDS	729	yehF			Protein YehF
HGLHCLKK_04455	CDS	2034	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
HGLHCLKK_04456	CDS	1110	apbC		COG0489	Iron-sulfur cluster carrier protein
HGLHCLKK_04457	CDS	282				hypothetical protein
HGLHCLKK_04458	CDS	543	yehD_2			putative fimbrial-like protein YehD
HGLHCLKK_04459	CDS	675	yehC_2		COG3121	putative fimbrial chaperone YehC
HGLHCLKK_04460	CDS	2481	yehB_3		COG3188	Outer membrane usher protein YehB
HGLHCLKK_04461	CDS	1035				hypothetical protein
HGLHCLKK_04462	CDS	339	rcnB		COG5455	Nickel/cobalt homeostasis protein RcnB
HGLHCLKK_04463	CDS	858	rcnA		COG2215	Nickel/cobalt efflux system RcnA
HGLHCLKK_04464	CDS	273	rcnR		COG1937	Transcriptional repressor RcnR
HGLHCLKK_04465	CDS	315				hypothetical protein
HGLHCLKK_04466	CDS	348				hypothetical protein
HGLHCLKK_04467	CDS	240				hypothetical protein
HGLHCLKK_04468	misc_RNA	97				TPP
HGLHCLKK_04469	CDS	789	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
HGLHCLKK_04470	CDS	801	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
HGLHCLKK_04471	CDS	819				hypothetical protein
HGLHCLKK_04472	CDS	747	nagR		COG2188	HTH-type transcriptional repressor NagR
HGLHCLKK_04473	CDS	966	kdgK_2	2.7.1.45		2-dehydro-3-deoxygluconokinase
HGLHCLKK_04474	CDS	1005	tri1	3.2.2.19	COG1397	ADP-ribosylarginine hydrolase Tri1
HGLHCLKK_04475	CDS	1278	yegT			Putative nucleoside transporter YegT
HGLHCLKK_04476	CDS	1053	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
HGLHCLKK_04477	misc_RNA	71				naRNA4
HGLHCLKK_04478	CDS	855	gatY	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit GatY
HGLHCLKK_04479	CDS	1263	gatZ		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit GatZ
HGLHCLKK_04480	CDS	453	gatA		COG1762	PTS system galactitol-specific EIIA component
HGLHCLKK_04481	CDS	285	gatB_2	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
HGLHCLKK_04482	CDS	1356	gatC_2		COG3775	PTS system galactitol-specific EIIC component
HGLHCLKK_04483	CDS	1041	gatD	1.1.1.251	COG1063	Galactitol 1-phosphate 5-dehydrogenase
HGLHCLKK_04484	CDS	780	srlR_4		COG1349	Glucitol operon repressor
HGLHCLKK_04485	CDS	900	yegS	2.7.1.-	COG1597	Lipid kinase YegS
HGLHCLKK_04486	CDS	318				hypothetical protein
HGLHCLKK_04487	CDS	1014	xerC_5			Tyrosine recombinase XerC
HGLHCLKK_04488	CDS	300				hypothetical protein
HGLHCLKK_04489	CDS	276				hypothetical protein
HGLHCLKK_04490	CDS	171				hypothetical protein
HGLHCLKK_04491	CDS	501				hypothetical protein
HGLHCLKK_04492	CDS	225				hypothetical protein
HGLHCLKK_04493	CDS	300				hypothetical protein
HGLHCLKK_04494	CDS	225				hypothetical protein
HGLHCLKK_04495	CDS	276				hypothetical protein
HGLHCLKK_04496	CDS	2283				hypothetical protein
HGLHCLKK_04497	CDS	1224				hypothetical protein
HGLHCLKK_04498	CDS	513				hypothetical protein
HGLHCLKK_04499	CDS	1968				hypothetical protein
HGLHCLKK_04500	CDS	1035				hypothetical protein
HGLHCLKK_04501	CDS	1773				hypothetical protein
HGLHCLKK_04502	CDS	855				hypothetical protein
HGLHCLKK_04503	CDS	1074				hypothetical protein
HGLHCLKK_04504	CDS	744				hypothetical protein
HGLHCLKK_04505	CDS	510				hypothetical protein
HGLHCLKK_04506	CDS	204				hypothetical protein
HGLHCLKK_04507	CDS	282				hypothetical protein
HGLHCLKK_04508	CDS	498				hypothetical protein
HGLHCLKK_04509	CDS	426				hypothetical protein
HGLHCLKK_04510	CDS	426				hypothetical protein
HGLHCLKK_04511	CDS	159				hypothetical protein
HGLHCLKK_04512	CDS	468				hypothetical protein
HGLHCLKK_04513	CDS	453				hypothetical protein
HGLHCLKK_04514	CDS	636				hypothetical protein
HGLHCLKK_04515	CDS	348				hypothetical protein
HGLHCLKK_04516	CDS	909				hypothetical protein
HGLHCLKK_04517	CDS	612				hypothetical protein
HGLHCLKK_04518	CDS	417	tfaE_1			Prophage tail fiber assembly protein TfaE
HGLHCLKK_04519	misc_RNA	199				IS009
HGLHCLKK_04520	CDS	573	cysE_3	2.3.1.30		Serine acetyltransferase
HGLHCLKK_04521	CDS	489				hypothetical protein
HGLHCLKK_04522	CDS	702				hypothetical protein
HGLHCLKK_04523	CDS	2091				hypothetical protein
HGLHCLKK_04524	CDS	366				hypothetical protein
HGLHCLKK_04525	CDS	513				hypothetical protein
HGLHCLKK_04526	CDS	1185	gpFI_2			Putative prophage major tail sheath protein
HGLHCLKK_04527	CDS	324				hypothetical protein
HGLHCLKK_04528	CDS	1035			COG2826	IS30 family transposase IS30
HGLHCLKK_04529	tRNA	87				tRNA-Leu(taa)
HGLHCLKK_04530	tRNA	74				tRNA-Cys(gca)
HGLHCLKK_04531	tRNA	76				tRNA-Gly(gcc)
HGLHCLKK_04532	CDS	549	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
HGLHCLKK_04533	CDS	1833	uvrC		COG0322	UvrABC system protein C
HGLHCLKK_04534	CDS	657	uvrY		COG2197	Response regulator UvrY
HGLHCLKK_04535	CDS	225				hypothetical protein
HGLHCLKK_04536	CDS	723	sdiA		COG2771	Regulatory protein SdiA
HGLHCLKK_04537	CDS	753	artM_2		COG1126	Arginine transport ATP-binding protein ArtM
HGLHCLKK_04538	CDS	669	yecS		COG0765	L-cystine transport system permease protein YecS
HGLHCLKK_04539	CDS	987	dcyD	4.4.1.15	COG2515	D-cysteine desulfhydrase
HGLHCLKK_04540	CDS	858	fliY		COG0834	L-cystine-binding protein FliY
HGLHCLKK_04541	CDS	552	fliZ			Regulator of sigma S factor FliZ
HGLHCLKK_04542	CDS	720	fliA		COG1191	RNA polymerase sigma factor FliA
HGLHCLKK_04543	CDS	1758				hypothetical protein
HGLHCLKK_04544	CDS	1398	fliD		COG1345	Flagellar hook-associated protein 2
HGLHCLKK_04545	CDS	411	fliS		COG1516	Flagellar secretion chaperone FliS
HGLHCLKK_04546	CDS	366	fliT			Flagellar protein FliT
HGLHCLKK_04547	CDS	1488	amyA	3.2.1.1	COG0366	Cytoplasmic alpha-amylase
HGLHCLKK_04548	CDS	414				hypothetical protein
HGLHCLKK_04549	CDS	1206				hypothetical protein
HGLHCLKK_04550	CDS	234	yedF		COG0425	Putative sulfur carrier protein YedF
HGLHCLKK_04551	CDS	669	yedK	3.4.-.-	COG2135	SOS response-associated protein YedK
HGLHCLKK_04552	CDS	480	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
HGLHCLKK_04553	CDS	1140				hypothetical protein
HGLHCLKK_04554	CDS	1140				hypothetical protein
HGLHCLKK_04555	CDS	315	fliE		COG1677	Flagellar hook-basal body complex protein FliE
HGLHCLKK_04556	CDS	1659	fliF		COG1766	Flagellar M-ring protein
HGLHCLKK_04557	CDS	996	fliG		COG1536	Flagellar motor switch protein FliG
HGLHCLKK_04558	CDS	687	fliH		COG1317	Flagellar assembly protein FliH
HGLHCLKK_04559	CDS	1374	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
HGLHCLKK_04560	CDS	444	fliJ		COG2882	Flagellar FliJ protein
HGLHCLKK_04561	CDS	1128	fliK		COG3144	Flagellar hook-length control protein
HGLHCLKK_04562	CDS	465				hypothetical protein
HGLHCLKK_04563	CDS	1005	fliM		COG1868	Flagellar motor switch protein FliM
HGLHCLKK_04564	CDS	414	fliN		COG1886	Flagellar motor switch protein FliN
HGLHCLKK_04565	CDS	366	fliO		COG3190	Flagellar protein FliO
HGLHCLKK_04566	CDS	738	fliP		COG1338	Flagellar biosynthetic protein FliP
HGLHCLKK_04567	CDS	270	fliQ		COG1987	Flagellar biosynthetic protein FliQ
HGLHCLKK_04568	CDS	786	fliR		COG1684	Flagellar biosynthetic protein FliR
HGLHCLKK_04569	CDS	624	rcsA		COG2771	Transcriptional regulatory protein RcsA
HGLHCLKK_04570	CDS	189	dsrB			Protein DsrB
HGLHCLKK_04571	CDS	228				hypothetical protein
HGLHCLKK_04572	misc_RNA	87				DsrA
HGLHCLKK_04573	CDS	816	yedP	3.1.3.70	COG3769	Mannosyl-3-phosphoglycerate phosphatase
HGLHCLKK_04574	CDS	1695	dgcQ	2.7.7.65		putative diguanylate cyclase DgcQ
HGLHCLKK_04575	CDS	183				hypothetical protein
HGLHCLKK_04576	CDS	744	yedI_1		COG2354	Inner membrane protein YedI
HGLHCLKK_04577	CDS	147	yedI_2		COG2354	Inner membrane protein YedI
HGLHCLKK_04578	CDS	921	yedA			putative inner membrane transporter YedA
HGLHCLKK_04579	CDS	471	vsr	3.1.-.-	COG3727	Very short patch repair protein
HGLHCLKK_04580	CDS	1419	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
HGLHCLKK_04581	CDS	696	yedJ		COG1418	putative protein YedJ
HGLHCLKK_04582	misc_RNA	90				rseX
HGLHCLKK_04583	CDS	645	ompC_2			Outer membrane porin C
HGLHCLKK_04584	CDS	576	ompN_3		COG3203	Outer membrane porin N
HGLHCLKK_04585	CDS	852	hchA	3.1.2.-	COG0693	Protein/nucleic acid deglycase 1
HGLHCLKK_04586	CDS	1359	hprS	2.7.13.3	COG0642	Sensor histidine kinase HprS
HGLHCLKK_04587	CDS	783	hprR		COG0745	Transcriptional regulatory protein HprR
HGLHCLKK_04588	CDS	414	hiuH	3.5.2.17	COG2351	5-hydroxyisourate hydrolase
HGLHCLKK_04589	CDS	1005	msrP	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
HGLHCLKK_04590	CDS	636	msrQ		COG2717	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
HGLHCLKK_04591	CDS	672	zinT		COG3443	Metal-binding protein ZinT
HGLHCLKK_04592	CDS	531	yodB		COG3038	Cytochrome b561 
HGLHCLKK_04593	CDS	444	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
HGLHCLKK_04594	CDS	930	metAS	2.3.1.46	COG1897	Homoserine O-succinyltransferase
HGLHCLKK_04595	CDS	1602	aceB	2.3.3.9	COG2225	Malate synthase A
HGLHCLKK_04596	CDS	1305	aceA	4.1.3.1	COG2224	Isocitrate lyase
HGLHCLKK_04597	misc_RNA	78				naRNA4
HGLHCLKK_04598	CDS	1737	aceK	2.7.11.5	COG4579	Isocitrate dehydrogenase kinase/phosphatase
HGLHCLKK_04599	CDS	2187				hypothetical protein
HGLHCLKK_04600	CDS	825	iclR		COG1414	Transcriptional repressor IclR
HGLHCLKK_04601	CDS	3684	metH	2.1.1.13	COG0646	Methionine synthase
HGLHCLKK_04602	CDS	1632				hypothetical protein
HGLHCLKK_04603	CDS	690	pepE	3.4.13.21	COG3340	Peptidase E
HGLHCLKK_04604	CDS	1230	yggP_2	1.1.1.17	COG1063	Mannitol-1-phosphate 5-dehydrogenase
HGLHCLKK_04605	CDS	825	sorM		COG3716	PTS system sorbose-specific EIID component
HGLHCLKK_04606	CDS	798	sorA		COG3715	PTS system sorbose-specific EIIC component
HGLHCLKK_04607	CDS	495	sorB_2	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
HGLHCLKK_04608	CDS	408	sorF		COG2893	PTS system sorbose-specific EIIA component
HGLHCLKK_04609	CDS	807	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
HGLHCLKK_04610	CDS	948	sorC		COG2390	Sorbitol operon regulator
HGLHCLKK_04611	CDS	873	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
HGLHCLKK_04612	CDS	273				hypothetical protein
HGLHCLKK_04613	CDS	1350	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
HGLHCLKK_04614	misc_RNA	197				Lysine
HGLHCLKK_04615	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
HGLHCLKK_04616	misc_RNA	72				naRNA4
HGLHCLKK_04617	misc_RNA	150				STnc430
HGLHCLKK_04618	CDS	243				hypothetical protein
HGLHCLKK_04619	CDS	639	gfcB_2			putative lipoprotein GfcB
HGLHCLKK_04620	CDS	738				hypothetical protein
HGLHCLKK_04621	CDS	2097				hypothetical protein
HGLHCLKK_04622	CDS	411	psiE		COG3223	Protein PsiE
HGLHCLKK_04623	CDS	1476	xylE			D-xylose-proton symporter
HGLHCLKK_04624	CDS	891	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
HGLHCLKK_04625	CDS	1545	malF		COG1175	Maltose/maltodextrin transport system permease protein MalF
HGLHCLKK_04626	misc_RNA	71				naRNA4
HGLHCLKK_04627	CDS	1191	malE		COG2182	Maltose/maltodextrin-binding periplasmic protein
HGLHCLKK_04628	CDS	1116	malK	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
HGLHCLKK_04629	CDS	1341	lamB		COG4580	Maltoporin
HGLHCLKK_04630	CDS	921				hypothetical protein
HGLHCLKK_04631	CDS	1581				hypothetical protein
HGLHCLKK_04632	CDS	498	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
HGLHCLKK_04633	CDS	873	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
HGLHCLKK_04634	CDS	2424	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
HGLHCLKK_04635	CDS	369	dgkA_1	2.7.1.107	COG0818	Diacylglycerol kinase
HGLHCLKK_04636	CDS	609	lexA_1	3.4.21.88	COG1974	LexA repressor
HGLHCLKK_04637	CDS	1326	dinF		COG0534	DNA damage-inducible protein F
HGLHCLKK_04638	CDS	210				hypothetical protein
HGLHCLKK_04639	CDS	516	zur		COG0735	Zinc uptake regulation protein
HGLHCLKK_04640	CDS	957				hypothetical protein
HGLHCLKK_04641	CDS	201				hypothetical protein
HGLHCLKK_04642	CDS	246				hypothetical protein
HGLHCLKK_04643	CDS	174				hypothetical protein
HGLHCLKK_04644	CDS	282				hypothetical protein
HGLHCLKK_04645	CDS	198				hypothetical protein
HGLHCLKK_04646	CDS	285				hypothetical protein
HGLHCLKK_04647	CDS	351				hypothetical protein
HGLHCLKK_04648	CDS	537				hypothetical protein
HGLHCLKK_04649	CDS	387				hypothetical protein
HGLHCLKK_04650	CDS	234				hypothetical protein
HGLHCLKK_04651	CDS	624				hypothetical protein
HGLHCLKK_04652	CDS	510				hypothetical protein
HGLHCLKK_04653	CDS	459				hypothetical protein
HGLHCLKK_04654	CDS	294			COG1662	IS1 family transposase IS1X2
HGLHCLKK_04655	CDS	1125	elmGT	2.4.1.331		Elloramycin glycosyltransferase ElmGT
HGLHCLKK_04656	CDS	198				hypothetical protein
HGLHCLKK_04657	CDS	273				hypothetical protein
HGLHCLKK_04658	CDS	180				hypothetical protein
HGLHCLKK_04659	CDS	195				hypothetical protein
HGLHCLKK_04660	CDS	129				hypothetical protein
HGLHCLKK_04661	misc_RNA	74				Esr41
HGLHCLKK_04662	CDS	219				hypothetical protein
HGLHCLKK_04663	CDS	2091	cirA_2		COG4771	Colicin I receptor
HGLHCLKK_04664	CDS	387				hypothetical protein
HGLHCLKK_04665	CDS	576	yceD_2		COG2310	General stress protein 16U
HGLHCLKK_04666	CDS	579	yceD_3		COG2310	General stress protein 16U
HGLHCLKK_04667	CDS	1041	alx_2		COG0861	Putative membrane-bound redox modulator Alx
HGLHCLKK_04668	CDS	456				hypothetical protein
HGLHCLKK_04669	CDS	1158				hypothetical protein
HGLHCLKK_04670	CDS	582	yceD_4		COG2310	General stress protein 16U
HGLHCLKK_04671	CDS	1059				hypothetical protein
HGLHCLKK_04672	CDS	1143				hypothetical protein
HGLHCLKK_04673	CDS	774				hypothetical protein
HGLHCLKK_04674	CDS	1080	stiP	3.4.22.-		Cysteine protease StiP
HGLHCLKK_04675	CDS	1029				hypothetical protein
HGLHCLKK_04676	CDS	1209				hypothetical protein
HGLHCLKK_04677	CDS	468				hypothetical protein
HGLHCLKK_04678	CDS	330				hypothetical protein
HGLHCLKK_04679	CDS	342				hypothetical protein
HGLHCLKK_04680	CDS	858				IS66 family transposase ISEc49
HGLHCLKK_04681	CDS	1614				IS66 family transposase IS682
HGLHCLKK_04682	CDS	351				hypothetical protein
HGLHCLKK_04683	CDS	426				hypothetical protein
HGLHCLKK_04684	CDS	486				IS66 family transposase ISEc49
HGLHCLKK_04685	misc_RNA	154				EFASI
HGLHCLKK_04686	misc_RNA	152				STAXI
HGLHCLKK_04687	CDS	672				hypothetical protein
HGLHCLKK_04688	CDS	141				hypothetical protein
HGLHCLKK_04689	misc_RNA	158				sok
HGLHCLKK_04690	CDS	264	ykgM_1		COG0254	50S ribosomal protein L31 type B
HGLHCLKK_04691	CDS	129	ylpA_1			Lipoprotein YlpA
HGLHCLKK_04692	CDS	342				hypothetical protein
HGLHCLKK_04693	CDS	618	ureG			Urease accessory protein UreG
HGLHCLKK_04694	CDS	675	ureF			Urease accessory protein UreF
HGLHCLKK_04695	CDS	465	ureE			Urease accessory protein UreE
HGLHCLKK_04696	CDS	1704	ureC	3.5.1.5		Urease subunit alpha
HGLHCLKK_04697	misc_RNA	279				5_ureB_sRNA
HGLHCLKK_04698	CDS	321	ureB	3.5.1.5		Urease subunit beta
HGLHCLKK_04699	CDS	303	ureA	3.5.1.5		Urease subunit gamma
HGLHCLKK_04700	CDS	699	ureD			Urease accessory protein UreD
HGLHCLKK_04701	CDS	276				hypothetical protein
HGLHCLKK_04702	CDS	1620	eptA_2	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
HGLHCLKK_04703	CDS	360	dgkA_2	2.7.1.107	COG0818	Diacylglycerol kinase
HGLHCLKK_04704	CDS	291				hypothetical protein
HGLHCLKK_04705	CDS	252				hypothetical protein
HGLHCLKK_04706	CDS	540	ylpA_2			Lipoprotein YlpA
HGLHCLKK_04707	CDS	858	murI	5.1.1.3	COG0796	Glutamate racemase
HGLHCLKK_04708	CDS	1845	btuB		COG4206	Vitamin B12 transporter BtuB
HGLHCLKK_04709	misc_RNA	191				Cobalamin
HGLHCLKK_04710	CDS	1101	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
HGLHCLKK_04711	CDS	360	yijD			Inner membrane protein YijD
HGLHCLKK_04712	CDS	705	fabR		COG1309	HTH-type transcriptional repressor FabR
HGLHCLKK_04713	CDS	1317	kgtP_2			Alpha-ketoglutarate permease
HGLHCLKK_04714	CDS	1167	hipO	3.5.1.32	COG1473	Hippurate hydrolase
HGLHCLKK_04715	CDS	1401	sthA	1.6.1.1	COG1249	Soluble pyridine nucleotide transhydrogenase
HGLHCLKK_04716	CDS	918	oxyR_2			Hydrogen peroxide-inducible genes activator
HGLHCLKK_04717	misc_RNA	110				OxyS
HGLHCLKK_04718	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
HGLHCLKK_04719	CDS	774	argB	2.7.2.8	COG0548	Acetylglutamate kinase
HGLHCLKK_04720	CDS	1005	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
HGLHCLKK_04721	CDS	1152	argE_2	3.5.1.16	COG0624	Acetylornithine deacetylase
HGLHCLKK_04722	CDS	2652	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
HGLHCLKK_04723	CDS	1734	eptC_1	2.7.-.-	COG2194	Phosphoethanolamine transferase EptC
HGLHCLKK_04724	CDS	852	rhaS_4			HTH-type transcriptional activator RhaS
HGLHCLKK_04725	CDS	342	frwD	2.7.1.202	COG1445	PTS system fructose-like EIIB component 3
HGLHCLKK_04726	CDS	879	bssD	1.97.1.-		Benzylsuccinate synthase activating enzyme
HGLHCLKK_04727	CDS	2298	cutC_3	4.3.99.4	COG1882	Choline trimethylamine-lyase
HGLHCLKK_04728	CDS	321	fryB_2	2.7.1.202	COG1445	PTS system fructose-like EIIB component 1
HGLHCLKK_04729	CDS	1080	manP_2		COG1299	PTS system mannose-specific EIIBCA component
HGLHCLKK_04730	CDS	2502	fryA_2		COG1080	Multiphosphoryl transfer protein 1
HGLHCLKK_04731	CDS	663	fsaB	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 2
HGLHCLKK_04732	CDS	1104	gldA	1.1.1.6	COG0371	Glycerol dehydrogenase
HGLHCLKK_04733	CDS	618				hypothetical protein
HGLHCLKK_04734	CDS	906	yijE			putative cystine transporter YijE
HGLHCLKK_04735	CDS	2181	katG_1	1.11.1.21	COG0376	Catalase-peroxidase
HGLHCLKK_04736	CDS	891	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
HGLHCLKK_04737	CDS	2433	metL		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 2
HGLHCLKK_04738	CDS	1161	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
HGLHCLKK_04739	CDS	318	metJ		COG3060	Met repressor
HGLHCLKK_04740	CDS	609				hypothetical protein
HGLHCLKK_04741	CDS	273			COG1662	IS1 family transposase IS1H
HGLHCLKK_04742	CDS	315				hypothetical protein
HGLHCLKK_04743	CDS	237				hypothetical protein
HGLHCLKK_04744	CDS	2436	rhsC		COG3209	Protein RhsC
HGLHCLKK_04745	CDS	825				hypothetical protein
HGLHCLKK_04746	CDS	237				hypothetical protein
HGLHCLKK_04747	CDS	1143				hypothetical protein
HGLHCLKK_04748	CDS	1251	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
HGLHCLKK_04749	CDS	654	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
HGLHCLKK_04750	CDS	462	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
HGLHCLKK_04751	CDS	1107	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
HGLHCLKK_04752	CDS	642	hflD		COG2915	High frequency lysogenization protein HflD
HGLHCLKK_04753	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
HGLHCLKK_04754	CDS	672	phoP			Transcriptional regulatory protein PhoP
HGLHCLKK_04755	CDS	1461	phoQ	2.7.13.3	COG0642	Sensor protein PhoQ
HGLHCLKK_04756	CDS	282				hypothetical protein
HGLHCLKK_04757	CDS	543	nohA_1		COG4220	Prophage DNA-packing protein NohA
HGLHCLKK_04758	CDS	414				hypothetical protein
HGLHCLKK_04759	CDS	336				hypothetical protein
HGLHCLKK_04760	CDS	1056				hypothetical protein
HGLHCLKK_04761	CDS	207				hypothetical protein
HGLHCLKK_04762	CDS	225				hypothetical protein
HGLHCLKK_04763	CDS	273				hypothetical protein
HGLHCLKK_04764	CDS	411				Single-stranded DNA-binding protein
HGLHCLKK_04765	CDS	252				hypothetical protein
HGLHCLKK_04766	CDS	1401				hypothetical protein
HGLHCLKK_04767	CDS	300				hypothetical protein
HGLHCLKK_04768	CDS	234				hypothetical protein
HGLHCLKK_04769	CDS	465				hypothetical protein
HGLHCLKK_04770	CDS	213				hypothetical protein
HGLHCLKK_04771	CDS	945				hypothetical protein
HGLHCLKK_04772	CDS	1230				hypothetical protein
HGLHCLKK_04773	CDS	1122	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
