locus_tag	ftype	length_bp	gene	EC_number	COG	product
LCMHGFIA_04219	CDS	873				hypothetical protein
LCMHGFIA_04220	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
LCMHGFIA_04221	CDS	942				hypothetical protein
LCMHGFIA_04222	CDS	894				hypothetical protein
LCMHGFIA_04223	CDS	915				hypothetical protein
LCMHGFIA_04224	CDS	219				hypothetical protein
LCMHGFIA_04225	CDS	243				hypothetical protein
LCMHGFIA_04226	CDS	183				hypothetical protein
LCMHGFIA_04227	CDS	930	fdhE		COG3058	Protein FdhE
LCMHGFIA_04228	CDS	636	fdoI		COG2864	Formate dehydrogenase, cytochrome b556(fdo) subunit
LCMHGFIA_04229	CDS	903	fdoH		COG0437	Formate dehydrogenase-O iron-sulfur subunit
LCMHGFIA_04230	CDS	2415	fdoG_1	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
LCMHGFIA_04231	misc_RNA	59				SECIS_3
LCMHGFIA_04232	CDS	588	fdoG_2	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
LCMHGFIA_04233	CDS	834	fdhD		COG1526	Sulfur carrier protein FdhD
LCMHGFIA_04234	CDS	1056				hypothetical protein
LCMHGFIA_04235	CDS	1749				hypothetical protein
LCMHGFIA_04236	CDS	1071	ysdC	3.4.11.-	COG1363	Putative aminopeptidase YsdC
LCMHGFIA_04237	CDS	1440	manP_1		COG1299	PTS system mannose-specific EIIBCA component
LCMHGFIA_04238	CDS	447	fruA_2		COG1299	PTS system fructose-specific EIIABC component
LCMHGFIA_04239	CDS	1395				hypothetical protein
LCMHGFIA_04240	CDS	315	rhaM	5.1.3.32	COG3254	L-rhamnose mutarotase
LCMHGFIA_04241	CDS	825	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
LCMHGFIA_04242	misc_RNA	71				naRNA4
LCMHGFIA_04243	CDS	1260	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
LCMHGFIA_04244	CDS	1470	rhaB	2.7.1.5	COG1070	L-Rhamnulokinase
LCMHGFIA_04245	CDS	837	rhaS_3			HTH-type transcriptional activator RhaS
LCMHGFIA_04246	CDS	939	rhaR_5			HTH-type transcriptional activator RhaR
LCMHGFIA_04247	CDS	792	rhaT_1		COG0697	L-rhamnose-proton symporter
LCMHGFIA_04248	CDS	153	rhaT_2		COG0697	L-rhamnose-proton symporter
LCMHGFIA_04249	CDS	621	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
LCMHGFIA_04250	CDS	984	kdgT			2-keto-3-deoxygluconate permease
LCMHGFIA_04251	CDS	675	yiiM		COG2258	Protein YiiM
LCMHGFIA_04252	misc_RNA	78				naRNA4
LCMHGFIA_04253	CDS	1374	cpxA	2.7.13.3		Sensor histidine kinase CpxA
LCMHGFIA_04254	CDS	699	cpxR		COG0745	Transcriptional regulatory protein CpxR
LCMHGFIA_04255	CDS	501	cpxP		COG3678	Periplasmic protein CpxP
LCMHGFIA_04256	CDS	903	fieF		COG0053	Ferrous-iron efflux pump FieF
LCMHGFIA_04257	CDS	105				hypothetical protein
LCMHGFIA_04258	CDS	963	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase isozyme 1
LCMHGFIA_04259	CDS	990	sbp		COG1613	Sulfate-binding protein
LCMHGFIA_04260	CDS	756	cdh	3.6.1.26	COG2134	CDP-diacylglycerol pyrophosphatase
LCMHGFIA_04261	CDS	768	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
LCMHGFIA_04262	CDS	600				hypothetical protein
LCMHGFIA_04263	CDS	441				hypothetical protein
LCMHGFIA_04264	CDS	300				hypothetical protein
LCMHGFIA_04265	CDS	429	uspD		COG0589	Universal stress protein D
LCMHGFIA_04266	CDS	747	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
LCMHGFIA_04267	CDS	1011	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase 1 class 2
LCMHGFIA_04268	CDS	1509	glpK	2.7.1.30	COG0554	Glycerol kinase
LCMHGFIA_04269	CDS	846	glpF		COG0580	Glycerol uptake facilitator protein
LCMHGFIA_04270	CDS	240	zapB		COG3074	Cell division protein ZapB
LCMHGFIA_04271	CDS	627				hypothetical protein
LCMHGFIA_04272	CDS	675				hypothetical protein
LCMHGFIA_04273	CDS	486	rraA		COG0684	Regulator of ribonuclease activity A
LCMHGFIA_04274	CDS	927	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
LCMHGFIA_04275	CDS	1332	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
LCMHGFIA_04276	CDS	531	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
LCMHGFIA_04277	misc_RNA	58				ClpQY_promoter
LCMHGFIA_04278	CDS	855	ftsN		COG3087	Cell division protein FtsN
LCMHGFIA_04279	CDS	1026	cytR_2		COG1609	HTH-type transcriptional repressor CytR
LCMHGFIA_04280	CDS	2199	priA	3.6.4.-	COG1198	Primosomal protein N'
LCMHGFIA_04281	CDS	213	rpmE		COG0254	50S ribosomal protein L31
LCMHGFIA_04282	CDS	546	hemG	1.3.5.3	COG4635	Protoporphyrinogen IX dehydrogenase [menaquinone]
LCMHGFIA_04283	CDS	1452	trkH		COG0168	Trk system potassium uptake protein TrkH
LCMHGFIA_04284	CDS	615	yigZ		COG1739	IMPACT family member YigZ
LCMHGFIA_04285	CDS	1332	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
LCMHGFIA_04286	CDS	2190	fadB		COG1024	Fatty acid oxidation complex subunit alpha
LCMHGFIA_04287	CDS	1164	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadA
LCMHGFIA_04288	CDS	702	fre	1.5.1.41	COG0543	NAD(P)H-flavin reductase
LCMHGFIA_04289	CDS	1494	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
LCMHGFIA_04290	CDS	489	rfaH		COG0250	Transcription antitermination protein RfaH
LCMHGFIA_04291	CDS	783	tatD	3.1.11.-	COG0084	3'-5' ssDNA/RNA exonuclease TatD
LCMHGFIA_04292	CDS	777	tatC		COG0805	Sec-independent protein translocase protein TatC
LCMHGFIA_04293	CDS	516	tatB		COG1826	Sec-independent protein translocase protein TatB
LCMHGFIA_04294	CDS	270	tatA		COG1826	Sec-independent protein translocase protein TatA
LCMHGFIA_04295	CDS	1641	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
LCMHGFIA_04297	CDS	606	ubiJ_2		COG3165	Ubiquinone biosynthesis accessory factor UbiJ
LCMHGFIA_04296	misc_RNA	252				Erse
LCMHGFIA_04298	CDS	756	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
LCMHGFIA_04299	CDS	1428				hypothetical protein
LCMHGFIA_04300	CDS	762	udp	2.4.2.3	COG2820	Uridine phosphorylase
LCMHGFIA_04301	CDS	816	clcD	3.1.1.45		Carboxymethylenebutenolidase
LCMHGFIA_04302	CDS	2262	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
LCMHGFIA_04303	CDS	954	metR			HTH-type transcriptional regulator MetR
LCMHGFIA_04304	CDS	900	bioP		COG0697	Biotin transporter
LCMHGFIA_04305	CDS	801	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
LCMHGFIA_04306	CDS	1023	pldB	3.1.1.5	COG2267	Lysophospholipase L2
LCMHGFIA_04307	CDS	621	rhtB		COG1280	Homoserine/homoserine lactone efflux protein
LCMHGFIA_04308	CDS	621	rhtC_2		COG1280	Threonine efflux protein
LCMHGFIA_04309	CDS	1836	recQ_2	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
LCMHGFIA_04310	CDS	870	pldA	3.1.1.32	COG2829	Phospholipase A1
LCMHGFIA_04311	CDS	468				hypothetical protein
LCMHGFIA_04312	CDS	888	rarD		COG2962	Protein RarD
LCMHGFIA_04313	CDS	300				hypothetical protein
LCMHGFIA_04314	CDS	849				hypothetical protein
LCMHGFIA_04315	CDS	492				hypothetical protein
LCMHGFIA_04316	CDS	951	corA		COG0598	Magnesium transport protein CorA
LCMHGFIA_04317	CDS	765				hypothetical protein
LCMHGFIA_04318	CDS	903	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
LCMHGFIA_04319	CDS	2163	uvrD	3.6.4.12	COG0210	DNA helicase II
LCMHGFIA_04320	CDS	717	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
LCMHGFIA_04321	CDS	897	xerC_4		COG4973	Tyrosine recombinase XerC
LCMHGFIA_04322	CDS	708				hypothetical protein
LCMHGFIA_04323	CDS	825	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
LCMHGFIA_04324	CDS	204				hypothetical protein
LCMHGFIA_04325	CDS	321	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
LCMHGFIA_04326	CDS	2547	cyaA	4.6.1.1	COG3072	Adenylate cyclase
LCMHGFIA_04327	CDS	963	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
LCMHGFIA_04328	CDS	741	hemD	4.2.1.75	COG1587	Uroporphyrinogen-III synthase
LCMHGFIA_04329	CDS	1224	hemX		COG2959	Protein HemX
LCMHGFIA_04330	CDS	1197	hemY		COG3071	Protein HemY
LCMHGFIA_04331	misc_RNA	207				GlmZ_SraJ
LCMHGFIA_04332	CDS	1656		3.1.6.-	COG3119	N-acetylgalactosamine-6-O-sulfatase
LCMHGFIA_04333	CDS	1236	chuR_2	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
LCMHGFIA_04334	tRNA	77				tRNA-Pro(tgg)
LCMHGFIA_04335	tRNA	87				tRNA-Leu(cag)
LCMHGFIA_04336	tRNA	76				tRNA-His(gtg)
LCMHGFIA_04337	tRNA	77				tRNA-Arg(ccg)
LCMHGFIA_04338	CDS	1386	yifK		COG1113	putative transport protein YifK
LCMHGFIA_04339	CDS	741	wecG	2.4.1.180	COG1922	UDP-N-acetyl-D-mannosaminuronic acid transferase
LCMHGFIA_04340	CDS	1353	wzyE			putative ECA polymerase
LCMHGFIA_04341	CDS	1080	wecF	2.4.1.325		TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
LCMHGFIA_04342	CDS	1251	wzxE		COG2244	Lipid III flippase
LCMHGFIA_04343	CDS	1131	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
LCMHGFIA_04344	CDS	675	wecD	2.3.1.210	COG0454	dTDP-fucosamine acetyltransferase
LCMHGFIA_04345	CDS	882	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
LCMHGFIA_04346	CDS	1068	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
LCMHGFIA_04347	CDS	1263	wecC	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
LCMHGFIA_04348	CDS	1131	wecB	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
LCMHGFIA_04349	CDS	1047	wzzE		COG3765	ECA polysaccharide chain length modulation protein
LCMHGFIA_04350	CDS	1104	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
LCMHGFIA_04351	CDS	219				hypothetical protein
LCMHGFIA_04352	CDS	1260	rho	3.6.4.-	COG1158	Transcription termination factor Rho
LCMHGFIA_04353	CDS	330	trxA		COG0526	Thioredoxin 1
LCMHGFIA_04354	misc_RNA	100				TrxA_thermometer
LCMHGFIA_04355	CDS	1266	rhlB	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlB
LCMHGFIA_04356	CDS	1485	gppA	3.6.1.40	COG0248	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
LCMHGFIA_04357	CDS	2022	rep_2	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
LCMHGFIA_04358	CDS	450				hypothetical protein
LCMHGFIA_04359	CDS	282	ppiC	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
LCMHGFIA_04360	CDS	1476	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
LCMHGFIA_04361	CDS	894	gltC_1			HTH-type transcriptional regulator GltC
LCMHGFIA_04362	CDS	1545	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
LCMHGFIA_04363	CDS	1851	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
LCMHGFIA_04364	CDS	930	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
LCMHGFIA_04365	CDS	264	ilvM	2.2.1.6	COG3978	Acetolactate synthase isozyme 2 small subunit
LCMHGFIA_04366	CDS	1647	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
LCMHGFIA_04367	misc_RNA	290				Rev39_5p_UTR
LCMHGFIA_04368	CDS	90				hypothetical protein
LCMHGFIA_04369	CDS	1521	comM		COG0606	Competence protein ComM
LCMHGFIA_04370	CDS	339				hypothetical protein
LCMHGFIA_04371	CDS	840	hdfR_4			HTH-type transcriptional regulator HdfR
LCMHGFIA_04372	tRNA	76				tRNA-Trp(cca)
LCMHGFIA_04373	tRNA	77				tRNA-Asp(gtc)
LCMHGFIA_04374	CDS	408				hypothetical protein
LCMHGFIA_04375	CDS	528	hopW1-1			Effector protein hopW1-1
LCMHGFIA_04376	CDS	579				hypothetical protein
LCMHGFIA_04377	CDS	651				hypothetical protein
LCMHGFIA_04378	CDS	585				hypothetical protein
LCMHGFIA_04379	CDS	249	dinI_3			DNA damage-inducible protein I
LCMHGFIA_04380	CDS	1686	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
LCMHGFIA_04381	CDS	720	btsR		COG3279	Transcriptional regulatory protein BtsR
LCMHGFIA_04382	CDS	471				hypothetical protein
LCMHGFIA_04383	CDS	462	yehR		COG4808	putative lipoprotein YehR
LCMHGFIA_04384	CDS	2004				hypothetical protein
LCMHGFIA_04385	CDS	1137				hypothetical protein
LCMHGFIA_04386	CDS	732				hypothetical protein
LCMHGFIA_04387	CDS	1530				hypothetical protein
LCMHGFIA_04388	CDS	1089	yehL		COG0714	putative protein YehL
LCMHGFIA_04389	misc_RNA	76				OrzO-P
LCMHGFIA_04390	misc_RNA	74				OrzO-P
LCMHGFIA_04391	CDS	90				hypothetical protein
LCMHGFIA_04392	CDS	318				hypothetical protein
LCMHGFIA_04393	CDS	3630				hypothetical protein
LCMHGFIA_04394	CDS	1740				hypothetical protein
LCMHGFIA_04395	CDS	1281				hypothetical protein
LCMHGFIA_04396	CDS	2892				hypothetical protein
LCMHGFIA_04397	CDS	729	yehF			Protein YehF
LCMHGFIA_04398	CDS	2034	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
LCMHGFIA_04399	CDS	1110	apbC		COG0489	Iron-sulfur cluster carrier protein
LCMHGFIA_04400	CDS	282				hypothetical protein
LCMHGFIA_04401	CDS	543	yehD_2			putative fimbrial-like protein YehD
LCMHGFIA_04402	CDS	675	yehC_2		COG3121	putative fimbrial chaperone YehC
LCMHGFIA_04403	CDS	2481	yehB_3		COG3188	Outer membrane usher protein YehB
LCMHGFIA_04404	CDS	1035				hypothetical protein
LCMHGFIA_04405	CDS	339	rcnB		COG5455	Nickel/cobalt homeostasis protein RcnB
LCMHGFIA_04406	CDS	858	rcnA		COG2215	Nickel/cobalt efflux system RcnA
LCMHGFIA_04407	CDS	273	rcnR		COG1937	Transcriptional repressor RcnR
LCMHGFIA_04408	CDS	315				hypothetical protein
LCMHGFIA_04409	CDS	348				hypothetical protein
LCMHGFIA_04410	CDS	240				hypothetical protein
LCMHGFIA_04411	misc_RNA	97				TPP
LCMHGFIA_04412	CDS	789	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
LCMHGFIA_04413	CDS	801	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
LCMHGFIA_04414	CDS	819				hypothetical protein
LCMHGFIA_04415	CDS	747	nagR		COG2188	HTH-type transcriptional repressor NagR
LCMHGFIA_04416	CDS	966	kdgK_2	2.7.1.45		2-dehydro-3-deoxygluconokinase
LCMHGFIA_04417	CDS	1005	tri1	3.2.2.19	COG1397	ADP-ribosylarginine hydrolase Tri1
LCMHGFIA_04418	CDS	1278	yegT			Putative nucleoside transporter YegT
LCMHGFIA_04419	CDS	1053	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
LCMHGFIA_04420	misc_RNA	71				naRNA4
LCMHGFIA_04421	CDS	855	gatY	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit GatY
LCMHGFIA_04422	CDS	1263	gatZ		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit GatZ
LCMHGFIA_04423	CDS	453	gatA		COG1762	PTS system galactitol-specific EIIA component
LCMHGFIA_04424	CDS	285	gatB_2	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
LCMHGFIA_04425	CDS	1356	gatC_2		COG3775	PTS system galactitol-specific EIIC component
LCMHGFIA_04426	CDS	1041	gatD	1.1.1.251	COG1063	Galactitol 1-phosphate 5-dehydrogenase
LCMHGFIA_04427	CDS	780	srlR_4		COG1349	Glucitol operon repressor
LCMHGFIA_04428	CDS	900	yegS	2.7.1.-	COG1597	Lipid kinase YegS
LCMHGFIA_04429	CDS	318				hypothetical protein
LCMHGFIA_04430	CDS	1014	xerC_5			Tyrosine recombinase XerC
LCMHGFIA_04431	CDS	300				hypothetical protein
LCMHGFIA_04432	CDS	276				hypothetical protein
LCMHGFIA_04433	CDS	171				hypothetical protein
LCMHGFIA_04434	CDS	501				hypothetical protein
LCMHGFIA_04435	CDS	225				hypothetical protein
LCMHGFIA_04436	CDS	300				hypothetical protein
LCMHGFIA_04437	CDS	225				hypothetical protein
LCMHGFIA_04438	CDS	276				hypothetical protein
LCMHGFIA_04439	CDS	2283				hypothetical protein
LCMHGFIA_04440	CDS	1224				hypothetical protein
LCMHGFIA_04441	CDS	513				hypothetical protein
LCMHGFIA_04442	CDS	1968				hypothetical protein
LCMHGFIA_04443	CDS	1035				hypothetical protein
LCMHGFIA_04444	CDS	1773				hypothetical protein
LCMHGFIA_04445	CDS	855				hypothetical protein
LCMHGFIA_04446	CDS	1074				hypothetical protein
LCMHGFIA_04447	CDS	744				hypothetical protein
LCMHGFIA_04448	CDS	510				hypothetical protein
LCMHGFIA_04449	CDS	204				hypothetical protein
LCMHGFIA_04450	CDS	282				hypothetical protein
LCMHGFIA_04451	CDS	498				hypothetical protein
LCMHGFIA_04452	CDS	426				hypothetical protein
LCMHGFIA_04453	CDS	426				hypothetical protein
LCMHGFIA_04454	CDS	159				hypothetical protein
LCMHGFIA_04455	CDS	468				hypothetical protein
LCMHGFIA_04456	CDS	453				hypothetical protein
LCMHGFIA_04457	CDS	636				hypothetical protein
LCMHGFIA_04458	CDS	348				hypothetical protein
LCMHGFIA_04459	CDS	909				hypothetical protein
LCMHGFIA_04460	CDS	612				hypothetical protein
LCMHGFIA_04461	CDS	1320				hypothetical protein
LCMHGFIA_04462	CDS	603	tfaE_2			Prophage tail fiber assembly protein TfaE
LCMHGFIA_04463	CDS	315				hypothetical protein
LCMHGFIA_04464	CDS	462				hypothetical protein
LCMHGFIA_04465	CDS	318				hypothetical protein
LCMHGFIA_04466	CDS	1137	yibH		COG1566	Inner membrane protein YibH
LCMHGFIA_04467	CDS	363	yiaW_2			Inner membrane protein YiaW
LCMHGFIA_04468	CDS	1914	mtlA_2		COG2213	PTS system mannitol-specific EIICBA component
LCMHGFIA_04469	CDS	1149	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
LCMHGFIA_04470	CDS	588	mtlR		COG3722	Mannitol operon repressor
LCMHGFIA_04471	CDS	210				hypothetical protein
LCMHGFIA_04472	CDS	363	yibL			putative protein YibL
LCMHGFIA_04473	CDS	582	sadB			Inner membrane lipoprotein SadB
LCMHGFIA_04474	CDS	4767	ehaG		COG5295	Autotransporter adhesin EhaG
LCMHGFIA_04475	CDS	1656	lldP		COG1620	L-lactate permease
LCMHGFIA_04476	CDS	777	lldR_2		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
LCMHGFIA_04477	CDS	1191	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
LCMHGFIA_04478	CDS	474	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
LCMHGFIA_04479	CDS	822	cysE_2	2.3.1.30	COG1045	Serine acetyltransferase
LCMHGFIA_04480	CDS	1020	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
LCMHGFIA_04481	CDS	468	secB		COG1952	Protein-export protein SecB
LCMHGFIA_04482	CDS	252	grxC		COG0695	Glutaredoxin 3
LCMHGFIA_04483	CDS	432	yibN		COG0607	putative protein YibN
LCMHGFIA_04484	CDS	1545	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
LCMHGFIA_04485	CDS	1260	envC		COG4942	Murein hydrolase activator EnvC
LCMHGFIA_04486	CDS	960				hypothetical protein
LCMHGFIA_04487	CDS	1017	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
LCMHGFIA_04488	CDS	1026	tdh_3	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
LCMHGFIA_04489	CDS	1197	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
LCMHGFIA_04490	CDS	873	htrL			Protein HtrL
LCMHGFIA_04491	CDS	933	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
LCMHGFIA_04492	CDS	1047	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
LCMHGFIA_04493	CDS	993	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
LCMHGFIA_04494	CDS	1209				hypothetical protein
LCMHGFIA_04495	CDS	1143	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LCMHGFIA_04496	CDS	1014	gspA_1		COG1442	General stress protein A
LCMHGFIA_04497	CDS	708	rfaY	2.7.1.-		Lipopolysaccharide core heptose(II) kinase RfaY
LCMHGFIA_04498	CDS	1008	gspA_2		COG1442	General stress protein A
LCMHGFIA_04499	CDS	798	rfaP	2.7.1.-		Lipopolysaccharide core heptose(I) kinase RfaP
LCMHGFIA_04500	CDS	1125	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
LCMHGFIA_04501	CDS	1059	rfaQ	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
LCMHGFIA_04502	misc_RNA	39				JUMPstart
LCMHGFIA_04503	CDS	1278	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
LCMHGFIA_04504	CDS	480	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
LCMHGFIA_04505	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
LCMHGFIA_04506	CDS	168	rpmG		COG0267	50S ribosomal protein L33
LCMHGFIA_04507	CDS	237	rpmB		COG0227	50S ribosomal protein L28
LCMHGFIA_04508	CDS	669				hypothetical protein
LCMHGFIA_04509	CDS	1221	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
LCMHGFIA_04510	CDS	459	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
LCMHGFIA_04511	CDS	597	slmA			Nucleoid occlusion factor SlmA
LCMHGFIA_04512	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
LCMHGFIA_04513	CDS	717	rph	2.7.7.56		Ribonuclease PH
LCMHGFIA_04514	CDS	864				hypothetical protein
LCMHGFIA_04515	CDS	825				hypothetical protein
LCMHGFIA_04516	CDS	618				hypothetical protein
LCMHGFIA_04517	CDS	1683	ligB	6.5.1.2	COG0272	DNA ligase B
LCMHGFIA_04518	CDS	624	gmk	2.7.4.8	COG0194	Guanylate kinase
LCMHGFIA_04519	CDS	276	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
LCMHGFIA_04520	CDS	2109	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
LCMHGFIA_04521	CDS	690	trmH_2	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
LCMHGFIA_04522	CDS	2082	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
LCMHGFIA_04523	CDS	867				hypothetical protein
LCMHGFIA_04524	CDS	1206	gltS		COG0786	Sodium/glutamate symporter
LCMHGFIA_04525	CDS	1392	xanP		COG2233	Xanthine permease XanP
LCMHGFIA_04526	CDS	1710				hypothetical protein
LCMHGFIA_04527	CDS	2319	yicI	3.2.1.177	COG1501	Alpha-xylosidase
LCMHGFIA_04528	CDS	1383	yicJ_2		COG2211	Inner membrane symporter YicJ
LCMHGFIA_04529	tRNA	95				tRNA-SeC(tca)
LCMHGFIA_04530	CDS	1182	intS_4		COG0582	Prophage integrase IntS
LCMHGFIA_04531	misc_RNA	123				isrC
LCMHGFIA_04532	CDS	315				IS3 family transposase ISEc31
LCMHGFIA_04533	CDS	747				IS3 family transposase ISEc31
LCMHGFIA_04534	CDS	375	cbtA_3			Cytoskeleton-binding toxin CbtA
LCMHGFIA_04535	CDS	492				hypothetical protein
LCMHGFIA_04536	CDS	198				hypothetical protein
LCMHGFIA_04537	CDS	342				hypothetical protein
LCMHGFIA_04538	CDS	144				hypothetical protein
LCMHGFIA_04539	CDS	417	tfaE_3			Prophage tail fiber assembly protein TfaE
LCMHGFIA_04540	misc_RNA	199				IS009
LCMHGFIA_04541	CDS	573	cysE_3	2.3.1.30		Serine acetyltransferase
LCMHGFIA_04542	CDS	489				hypothetical protein
LCMHGFIA_04543	CDS	702				hypothetical protein
LCMHGFIA_04544	CDS	2091				hypothetical protein
LCMHGFIA_04545	CDS	366				hypothetical protein
LCMHGFIA_04546	CDS	513				hypothetical protein
LCMHGFIA_04547	CDS	1185	gpFI_2			Putative prophage major tail sheath protein
LCMHGFIA_04548	CDS	324				hypothetical protein
LCMHGFIA_04549	CDS	1035			COG2826	IS30 family transposase IS30
LCMHGFIA_04550	tRNA	87				tRNA-Leu(taa)
LCMHGFIA_04551	tRNA	74				tRNA-Cys(gca)
LCMHGFIA_04552	tRNA	76				tRNA-Gly(gcc)
LCMHGFIA_04553	CDS	549	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
LCMHGFIA_04554	CDS	1833	uvrC		COG0322	UvrABC system protein C
LCMHGFIA_04555	CDS	657	uvrY		COG2197	Response regulator UvrY
LCMHGFIA_04556	CDS	225				hypothetical protein
LCMHGFIA_04557	CDS	723	sdiA		COG2771	Regulatory protein SdiA
LCMHGFIA_04558	CDS	753	artM_2		COG1126	Arginine transport ATP-binding protein ArtM
LCMHGFIA_04559	CDS	669	yecS		COG0765	L-cystine transport system permease protein YecS
LCMHGFIA_04560	CDS	987	dcyD	4.4.1.15	COG2515	D-cysteine desulfhydrase
LCMHGFIA_04561	CDS	858	fliY		COG0834	L-cystine-binding protein FliY
LCMHGFIA_04562	CDS	552	fliZ			Regulator of sigma S factor FliZ
LCMHGFIA_04563	CDS	720	fliA		COG1191	RNA polymerase sigma factor FliA
LCMHGFIA_04564	CDS	1758				hypothetical protein
LCMHGFIA_04565	CDS	1398	fliD		COG1345	Flagellar hook-associated protein 2
