locus_tag	ftype	length_bp	gene	EC_number	COG	product
AKJJBAGK_04173	CDS	744				hypothetical protein
AKJJBAGK_04174	CDS	510				hypothetical protein
AKJJBAGK_04175	CDS	204				hypothetical protein
AKJJBAGK_04176	CDS	282				hypothetical protein
AKJJBAGK_04177	CDS	498				hypothetical protein
AKJJBAGK_04178	CDS	426				hypothetical protein
AKJJBAGK_04179	CDS	426				hypothetical protein
AKJJBAGK_04180	CDS	159				hypothetical protein
AKJJBAGK_04181	CDS	468				hypothetical protein
AKJJBAGK_04182	CDS	453				hypothetical protein
AKJJBAGK_04183	CDS	636				hypothetical protein
AKJJBAGK_04184	CDS	348				hypothetical protein
AKJJBAGK_04185	CDS	909				hypothetical protein
AKJJBAGK_04186	CDS	612				hypothetical protein
AKJJBAGK_04187	CDS	1320				hypothetical protein
AKJJBAGK_04188	CDS	603	tfaE_1			Prophage tail fiber assembly protein TfaE
AKJJBAGK_04189	CDS	315				hypothetical protein
AKJJBAGK_04190	CDS	627				hypothetical protein
AKJJBAGK_04191	CDS	462				hypothetical protein
AKJJBAGK_04192	CDS	318				hypothetical protein
AKJJBAGK_04193	CDS	1137	yibH		COG1566	Inner membrane protein YibH
AKJJBAGK_04194	CDS	363	yiaW_2			Inner membrane protein YiaW
AKJJBAGK_04195	CDS	1914	mtlA_2		COG2213	PTS system mannitol-specific EIICBA component
AKJJBAGK_04196	CDS	1149	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
AKJJBAGK_04197	CDS	588	mtlR		COG3722	Mannitol operon repressor
AKJJBAGK_04198	CDS	210				hypothetical protein
AKJJBAGK_04199	CDS	363	yibL			putative protein YibL
AKJJBAGK_04200	CDS	582	sadB			Inner membrane lipoprotein SadB
AKJJBAGK_04201	CDS	4767	ehaG		COG5295	Autotransporter adhesin EhaG
AKJJBAGK_04202	CDS	1656	lldP		COG1620	L-lactate permease
AKJJBAGK_04203	CDS	777	lldR_2		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
AKJJBAGK_04204	CDS	1191	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
AKJJBAGK_04205	CDS	474	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
AKJJBAGK_04206	CDS	822	cysE_2	2.3.1.30	COG1045	Serine acetyltransferase
AKJJBAGK_04207	CDS	1020	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
AKJJBAGK_04208	CDS	468	secB		COG1952	Protein-export protein SecB
AKJJBAGK_04209	CDS	252	grxC		COG0695	Glutaredoxin 3
AKJJBAGK_04210	CDS	432	yibN		COG0607	putative protein YibN
AKJJBAGK_04211	CDS	1545	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
AKJJBAGK_04212	CDS	1260	envC		COG4942	Murein hydrolase activator EnvC
AKJJBAGK_04213	CDS	960				hypothetical protein
AKJJBAGK_04214	CDS	1017	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
AKJJBAGK_04215	CDS	1026	tdh_3	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
AKJJBAGK_04216	CDS	1197	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
AKJJBAGK_04217	CDS	873	htrL			Protein HtrL
AKJJBAGK_04218	CDS	933	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
AKJJBAGK_04219	CDS	1047	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
AKJJBAGK_04220	CDS	993	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
AKJJBAGK_04221	CDS	1209				hypothetical protein
AKJJBAGK_04222	CDS	1143	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
AKJJBAGK_04223	CDS	1014	gspA_1		COG1442	General stress protein A
AKJJBAGK_04224	CDS	708	rfaY	2.7.1.-		Lipopolysaccharide core heptose(II) kinase RfaY
AKJJBAGK_04225	CDS	1008	gspA_2		COG1442	General stress protein A
AKJJBAGK_04226	CDS	798	rfaP	2.7.1.-		Lipopolysaccharide core heptose(I) kinase RfaP
AKJJBAGK_04227	CDS	1125	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
AKJJBAGK_04228	CDS	1059	rfaQ	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
AKJJBAGK_04229	misc_RNA	39				JUMPstart
AKJJBAGK_04230	CDS	1278	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
AKJJBAGK_04231	CDS	480	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
AKJJBAGK_04232	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
AKJJBAGK_04233	CDS	168	rpmG		COG0267	50S ribosomal protein L33
AKJJBAGK_04234	CDS	237	rpmB		COG0227	50S ribosomal protein L28
AKJJBAGK_04235	CDS	669				hypothetical protein
AKJJBAGK_04236	CDS	1221	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
AKJJBAGK_04237	CDS	459	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
AKJJBAGK_04238	CDS	597	slmA			Nucleoid occlusion factor SlmA
AKJJBAGK_04239	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
AKJJBAGK_04240	CDS	717	rph	2.7.7.56		Ribonuclease PH
AKJJBAGK_04241	CDS	864				hypothetical protein
AKJJBAGK_04242	CDS	825				hypothetical protein
AKJJBAGK_04243	CDS	618				hypothetical protein
AKJJBAGK_04244	CDS	1683	ligB	6.5.1.2	COG0272	DNA ligase B
AKJJBAGK_04245	CDS	624	gmk	2.7.4.8	COG0194	Guanylate kinase
AKJJBAGK_04246	CDS	276	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
AKJJBAGK_04247	CDS	2109	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
AKJJBAGK_04248	CDS	690	trmH_2	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
AKJJBAGK_04249	CDS	2082	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
AKJJBAGK_04250	CDS	867				hypothetical protein
AKJJBAGK_04251	CDS	1206	gltS		COG0786	Sodium/glutamate symporter
AKJJBAGK_04252	CDS	1392	xanP		COG2233	Xanthine permease XanP
AKJJBAGK_04253	CDS	1710				hypothetical protein
AKJJBAGK_04254	CDS	2319	yicI	3.2.1.177	COG1501	Alpha-xylosidase
AKJJBAGK_04255	CDS	1383	yicJ_2		COG2211	Inner membrane symporter YicJ
AKJJBAGK_04256	tRNA	95				tRNA-SeC(tca)
AKJJBAGK_04257	CDS	1182	intS_3		COG0582	Prophage integrase IntS
AKJJBAGK_04258	misc_RNA	123				isrC
AKJJBAGK_04259	CDS	315				IS3 family transposase ISEc31
AKJJBAGK_04260	CDS	747				IS3 family transposase ISEc31
AKJJBAGK_04261	CDS	375	cbtA_3			Cytoskeleton-binding toxin CbtA
AKJJBAGK_04262	CDS	492				hypothetical protein
AKJJBAGK_04263	CDS	198				hypothetical protein
AKJJBAGK_04264	CDS	342				hypothetical protein
AKJJBAGK_04265	CDS	144				hypothetical protein
AKJJBAGK_04266	CDS	1071	xerC_5			Tyrosine recombinase XerC
AKJJBAGK_04267	CDS	1284	ybhC	3.1.2.-	COG4677	Putative acyl-CoA thioester hydrolase YbhC
AKJJBAGK_04268	CDS	1833	leuC_2	4.2.1.33		3-isopropylmalate dehydratase large subunit
AKJJBAGK_04269	CDS	399				hypothetical protein
AKJJBAGK_04270	CDS	1434	ybhI		COG0471	Inner membrane protein YbhI
AKJJBAGK_04271	CDS	1053	ybhH	5.-.-.-	COG2828	Putative isomerase YbhH
AKJJBAGK_04272	CDS	954	oxyR_1			Hydrogen peroxide-inducible genes activator
AKJJBAGK_04273	CDS	996	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
AKJJBAGK_04274	CDS	819	ybhA	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YbhA
AKJJBAGK_04275	CDS	1059	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
AKJJBAGK_04276	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
AKJJBAGK_04277	CDS	774	modA		COG0725	Molybdate-binding protein ModA
AKJJBAGK_04278	CDS	150	acrZ			Multidrug efflux pump accessory protein AcrZ
AKJJBAGK_04279	CDS	789	modE		COG2005	DNA-binding transcriptional dual regulator ModE
AKJJBAGK_04280	CDS	1473	modF		COG1119	ABC transporter ATP-binding protein ModF
AKJJBAGK_04281	CDS	1017	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
AKJJBAGK_04282	CDS	1047	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
AKJJBAGK_04283	CDS	1149	galK	2.7.1.6	COG0153	Galactokinase
AKJJBAGK_04284	CDS	1041	galM	5.1.3.3	COG2017	Aldose 1-epimerase
AKJJBAGK_04285	CDS	753	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
AKJJBAGK_04286	CDS	1053	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
AKJJBAGK_04287	CDS	381				hypothetical protein
AKJJBAGK_04288	CDS	942	zitB		COG1230	Zinc transporter ZitB
AKJJBAGK_04289	CDS	720	pnuC		COG3201	Nicotinamide riboside transporter PnuC
AKJJBAGK_04290	CDS	1044	nadA	2.5.1.72	COG0379	Quinolinate synthase A
AKJJBAGK_04291	tRNA	76				tRNA-Lys(ttt)
AKJJBAGK_04292	misc_RNA	167				RtT
AKJJBAGK_04293	tRNA	76				tRNA-Lys(ttt)
AKJJBAGK_04294	tRNA	76				tRNA-Val(tac)
AKJJBAGK_04295	tRNA	76				tRNA-Lys(ttt)
AKJJBAGK_04296	tRNA	76				tRNA-Val(tac)
AKJJBAGK_04297	tRNA	76				tRNA-Lys(ttt)
AKJJBAGK_04298	CDS	792	cpoB		COG1729	Cell division coordinator CpoB
AKJJBAGK_04299	CDS	522	pal_1		COG2885	Peptidoglycan-associated lipoprotein
AKJJBAGK_04300	CDS	1293	tolB		COG0823	Tol-Pal system protein TolB
AKJJBAGK_04301	CDS	1245	tolA		COG3064	Tol-Pal system protein TolA
AKJJBAGK_04302	CDS	429	tolR		COG0848	Tol-Pal system protein TolR
AKJJBAGK_04303	CDS	693	tolQ		COG0811	Tol-Pal system protein TolQ
AKJJBAGK_04304	CDS	405	ybgC	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
AKJJBAGK_04305	CDS	294				hypothetical protein
AKJJBAGK_04306	CDS	114	cydX	7.1.1.7	COG4890	Cytochrome bd-I ubiquinol oxidase subunit X
AKJJBAGK_04307	CDS	1140	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
AKJJBAGK_04308	CDS	1569	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
AKJJBAGK_04309	CDS	945				hypothetical protein
AKJJBAGK_04310	CDS	423				hypothetical protein
AKJJBAGK_04311	CDS	450	glmS_2	5.4.99.1		Glutamate mutase sigma subunit
AKJJBAGK_04312	CDS	1389				hypothetical protein
AKJJBAGK_04313	CDS	1446	glmE	5.4.99.1		Glutamate mutase epsilon subunit
AKJJBAGK_04314	CDS	1242		4.3.1.2		Methylaspartate ammonia-lyase
AKJJBAGK_04315	CDS	1371				hypothetical protein
AKJJBAGK_04316	CDS	318				hypothetical protein
AKJJBAGK_04317	CDS	1281	dctA_2		COG1301	C4-dicarboxylate transport protein
AKJJBAGK_04318	CDS	1653	fumA_2	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
AKJJBAGK_04319	CDS	603	btuR_2	2.5.1.17	COG2109	Corrinoid adenosyltransferase
AKJJBAGK_04320	CDS	906	gcvA_2			Glycine cleavage system transcriptional activator
AKJJBAGK_04321	CDS	870	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
AKJJBAGK_04322	CDS	1167	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
AKJJBAGK_04323	CDS	1218	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
AKJJBAGK_04324	CDS	2802	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
AKJJBAGK_04325	misc_RNA	71				naRNA4
AKJJBAGK_04326	CDS	717	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
AKJJBAGK_04327	CDS	1332	sdhA_1	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
AKJJBAGK_04328	CDS	345	sdhA_2	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
AKJJBAGK_04329	CDS	348	sdhD		COG2142	Succinate dehydrogenase hydrophobic membrane anchor subunit
AKJJBAGK_04330	CDS	405	sdhC		COG2009	Succinate dehydrogenase cytochrome b556 subunit
AKJJBAGK_04331	CDS	108	ybgU			Protein YbgU
AKJJBAGK_04332	CDS	1284	gltA	2.3.3.16	COG0372	Citrate synthase
AKJJBAGK_04333	CDS	567	ybgD			putative fimbrial-like protein YbgD
AKJJBAGK_04334	CDS	2451	papC_2		COG3188	Outer membrane usher protein PapC
AKJJBAGK_04335	CDS	732	papD		COG3121	Chaperone protein PapD
AKJJBAGK_04336	CDS	1062				hypothetical protein
AKJJBAGK_04337	CDS	1047				hypothetical protein
AKJJBAGK_04338	CDS	822	nei	4.2.99.18		Endonuclease 8
AKJJBAGK_04339	CDS	735	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
AKJJBAGK_04340	CDS	933	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
AKJJBAGK_04341	CDS	657	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
AKJJBAGK_04342	CDS	744	ybgI		COG0327	GTP cyclohydrolase 1 type 2 
AKJJBAGK_04343	CDS	1482	dtpD		COG3104	Dipeptide permease D
AKJJBAGK_04344	misc_RNA	43				ES036
AKJJBAGK_04345	CDS	1419	phrB	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
AKJJBAGK_04346	CDS	510				hypothetical protein
AKJJBAGK_04347	CDS	1887	acs_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
AKJJBAGK_04348	CDS	1452	prpD	4.2.1.79	COG2079	2-methylcitrate dehydratase
AKJJBAGK_04349	CDS	1170	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
AKJJBAGK_04350	CDS	891	prpB	4.1.3.30	COG2513	2-methylisocitrate lyase
AKJJBAGK_04351	CDS	1587	prpR		COG1221	Propionate catabolism operon regulatory protein
AKJJBAGK_04352	CDS	276				hypothetical protein
AKJJBAGK_04353	CDS	633	rhtC_2		COG1280	Threonine efflux protein
AKJJBAGK_04354	tRNA	81				tRNA-Ser(gga)
AKJJBAGK_04355	CDS	816				hypothetical protein
AKJJBAGK_04356	CDS	1050	yahK	1.1.1.2	COG1064	Aldehyde reductase YahK
AKJJBAGK_04357	CDS	957	lsrD_2			Autoinducer 2 import system permease protein LsrD
AKJJBAGK_04358	CDS	972	rbsC_4		COG1172	Ribose import permease protein RbsC
AKJJBAGK_04359	CDS	1485	fruK_4	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
AKJJBAGK_04360	CDS	987	lsrB_2			Autoinducer 2-binding protein LsrB
AKJJBAGK_04361	CDS	411				hypothetical protein
AKJJBAGK_04362	CDS	1383				hypothetical protein
AKJJBAGK_04363	CDS	951	arcC2_2	2.7.2.2		Carbamate kinase 2
AKJJBAGK_04364	misc_RNA	70				naRNA4
AKJJBAGK_04365	CDS	321				hypothetical protein
AKJJBAGK_04366	misc_RNA	70				naRNA4
AKJJBAGK_04367	misc_RNA	70				naRNA4
AKJJBAGK_04368	misc_RNA	70				naRNA4
AKJJBAGK_04369	CDS	240				hypothetical protein
AKJJBAGK_04370	CDS	1158				hypothetical protein
AKJJBAGK_04371	CDS	1548	fdrA_2		COG0074	Protein FdrA
AKJJBAGK_04372	CDS	864				hypothetical protein
AKJJBAGK_04373	CDS	606				hypothetical protein
AKJJBAGK_04374	CDS	303				hypothetical protein
AKJJBAGK_04375	CDS	711	yahB_2			putative HTH-type transcriptional regulator YahB
AKJJBAGK_04376	CDS	261	yahB_3			putative HTH-type transcriptional regulator YahB
AKJJBAGK_04377	CDS	1089	pdeL	3.1.4.52	COG2200	Cyclic di-GMP phosphodiesterase PdeL
AKJJBAGK_04378	CDS	3984				hypothetical protein
AKJJBAGK_04379	CDS	2034	betT		COG1292	High-affinity choline transport protein
AKJJBAGK_04380	CDS	588	betI_2		COG1309	HTH-type transcriptional regulator BetI
AKJJBAGK_04381	CDS	1473	betB	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
AKJJBAGK_04382	CDS	1689	betA	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
AKJJBAGK_04383	CDS	252				hypothetical protein
AKJJBAGK_04384	CDS	135				hypothetical protein
AKJJBAGK_04385	CDS	168				hypothetical protein
AKJJBAGK_04386	CDS	141				hypothetical protein
AKJJBAGK_04387	CDS	762				hypothetical protein
AKJJBAGK_04388	CDS	1095				hypothetical protein
AKJJBAGK_04389	CDS	213				hypothetical protein
AKJJBAGK_04390	CDS	417				hypothetical protein
AKJJBAGK_04391	CDS	525	lutC		COG1556	Lactate utilization protein C
AKJJBAGK_04392	CDS	135				hypothetical protein
AKJJBAGK_04393	CDS	1428	lutB		COG1139	Lactate utilization protein B
AKJJBAGK_04394	CDS	720	lutA		COG0247	Lactate utilization protein A
AKJJBAGK_04395	CDS	855	rclR		COG2207	RCS-specific HTH-type transcriptional activator RclR
AKJJBAGK_04396	CDS	1326	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
AKJJBAGK_04397	CDS	594	rclC		COG3059	Inner membrane protein RclC
AKJJBAGK_04398	CDS	870	ytbE	1.-.-.-	COG0656	putative oxidoreductase YtbE
AKJJBAGK_04399	CDS	858	rob_2		COG2207	Right origin-binding protein
AKJJBAGK_04400	CDS	4254				hypothetical protein
AKJJBAGK_04401	CDS	576	yvgN_2	1.1.1.-	COG0656	Glyoxal reductase
AKJJBAGK_04402	CDS	357				hypothetical protein
AKJJBAGK_04403	CDS	927	pgrR_2			HTH-type transcriptional regulator PgrR
AKJJBAGK_04404	CDS	921	ycjY_4		COG1073	putative protein YcjY
AKJJBAGK_04405	CDS	1143		1.-.-.-		NADH oxidase
AKJJBAGK_04406	CDS	291				IS200/IS605 family transposase IS609
AKJJBAGK_04407	CDS	372				hypothetical protein
AKJJBAGK_04408	CDS	360				hypothetical protein
AKJJBAGK_04409	tRNA	76				tRNA-Ala(ggc)
AKJJBAGK_04410	tRNA	76				tRNA-Ala(ggc)
AKJJBAGK_04411	CDS	2190	pdeA	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeA
AKJJBAGK_04412	CDS	1203	nupC		COG1972	Nucleoside permease NupC
AKJJBAGK_04413	CDS	1239	mntH		COG1914	Divalent metal cation transporter MntH
AKJJBAGK_04414	CDS	327				hypothetical protein
AKJJBAGK_04415	CDS	1257	yfeO			Putative ion-transport protein YfeO
AKJJBAGK_04416	CDS	966	glk	2.7.1.2	COG0837	Glucokinase
AKJJBAGK_04417	CDS	327	fryB_1	2.7.1.202	COG1445	PTS system fructose-like EIIB component 1
AKJJBAGK_04418	CDS	1248	fryC		COG1299	Fructose-like permease IIC component 1
AKJJBAGK_04419	CDS	1086	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
AKJJBAGK_04420	CDS	1038	ypdE	3.4.11.-	COG1363	Aminopeptidase YpdE
AKJJBAGK_04421	CDS	2496	fryA_1		COG1080	Multiphosphoryl transfer protein 1
AKJJBAGK_04422	CDS	858	rhaR_5			HTH-type transcriptional activator RhaR
AKJJBAGK_04423	CDS	735	ypdB		COG3279	Transcriptional regulatory protein YpdB
AKJJBAGK_04424	CDS	1698	ypdA	2.7.13.3	COG3275	Sensor histidine kinase YpdA
AKJJBAGK_04425	CDS	1239	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
AKJJBAGK_04426	CDS	921	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
AKJJBAGK_04427	CDS	243				hypothetical protein
AKJJBAGK_04428	CDS	276				hypothetical protein
AKJJBAGK_04429	CDS	636	yfdX			Protein YfdX
AKJJBAGK_04430	CDS	1251	frc	2.8.3.16	COG1804	Formyl-CoA:oxalate CoA-transferase
AKJJBAGK_04431	CDS	1695	oxc	4.1.1.8	COG0028	Oxalyl-CoA decarboxylase
AKJJBAGK_04432	CDS	945				hypothetical protein
AKJJBAGK_04433	CDS	231	yfdE_1	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
AKJJBAGK_04434	CDS	879	yfdE_2	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
AKJJBAGK_04435	CDS	3594	evgS	2.7.13.3	COG0784	Sensor protein EvgS
AKJJBAGK_04436	CDS	615	evgA			DNA-binding transcriptional activator EvgA
AKJJBAGK_04437	CDS	1164	emrK		COG1566	putative multidrug resistance protein EmrK
AKJJBAGK_04438	CDS	1539	emrY			putative multidrug resistance protein EmrY
AKJJBAGK_04439	CDS	1329	dsdA	4.3.1.18	COG3048	D-serine dehydratase
AKJJBAGK_04440	CDS	219	dsdX		COG2610	D-serine transporter DsdX
AKJJBAGK_04441	CDS	954	cytR_2		COG1609	HTH-type transcriptional repressor CytR
AKJJBAGK_04442	CDS	1434	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
AKJJBAGK_04443	CDS	915	scrK	2.7.1.4	COG0524	Fructokinase
AKJJBAGK_04444	CDS	1248	cscB			Sucrose permease
AKJJBAGK_04445	CDS	627	bin3			Putative transposon Tn552 DNA-invertase bin3
AKJJBAGK_04446	CDS	177				hypothetical protein
AKJJBAGK_04447	CDS	1413				hypothetical protein
AKJJBAGK_04448	CDS	648				hypothetical protein
AKJJBAGK_04449	CDS	570				hypothetical protein
AKJJBAGK_04450	CDS	468				hypothetical protein
AKJJBAGK_04451	CDS	681				hypothetical protein
AKJJBAGK_04452	CDS	1137				hypothetical protein
AKJJBAGK_04453	CDS	1158	intS_4		COG0582	Prophage integrase IntS
AKJJBAGK_04454	tRNA	75				tRNA-Arg(cct)
AKJJBAGK_04455	CDS	1170				hypothetical protein
AKJJBAGK_04456	CDS	183				hypothetical protein
AKJJBAGK_04457	CDS	387				hypothetical protein
AKJJBAGK_04458	CDS	213				hypothetical protein
AKJJBAGK_04459	CDS	627				hypothetical protein
AKJJBAGK_04460	CDS	204				hypothetical protein
AKJJBAGK_04461	CDS	168				hypothetical protein
AKJJBAGK_04462	CDS	624				hypothetical protein
AKJJBAGK_04463	misc_RNA	90				sRNA-Xcc1
AKJJBAGK_04464	CDS	285				hypothetical protein
AKJJBAGK_04465	CDS	618				hypothetical protein
AKJJBAGK_04466	CDS	288				hypothetical protein
AKJJBAGK_04467	CDS	219				hypothetical protein
AKJJBAGK_04468	CDS	216				hypothetical protein
AKJJBAGK_04469	CDS	507				hypothetical protein
AKJJBAGK_04470	CDS	948				hypothetical protein
AKJJBAGK_04471	CDS	387				hypothetical protein
AKJJBAGK_04472	CDS	537				hypothetical protein
AKJJBAGK_04473	CDS	351				hypothetical protein
AKJJBAGK_04474	CDS	285				hypothetical protein
AKJJBAGK_04475	CDS	198				hypothetical protein
AKJJBAGK_04476	CDS	282				hypothetical protein
AKJJBAGK_04477	CDS	174				hypothetical protein
AKJJBAGK_04478	CDS	534				hypothetical protein
AKJJBAGK_04479	CDS	957				hypothetical protein
AKJJBAGK_04480	CDS	516	zur		COG0735	Zinc uptake regulation protein
AKJJBAGK_04481	CDS	210				hypothetical protein
AKJJBAGK_04482	CDS	1326	dinF		COG0534	DNA damage-inducible protein F
AKJJBAGK_04483	CDS	609	lexA_1	3.4.21.88	COG1974	LexA repressor
AKJJBAGK_04484	CDS	369	dgkA_1	2.7.1.107	COG0818	Diacylglycerol kinase
AKJJBAGK_04485	CDS	2424	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
AKJJBAGK_04486	CDS	873	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
AKJJBAGK_04487	CDS	498	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
AKJJBAGK_04488	CDS	1581				hypothetical protein
AKJJBAGK_04489	CDS	921				hypothetical protein
AKJJBAGK_04490	CDS	1341	lamB		COG4580	Maltoporin
AKJJBAGK_04491	CDS	1116	malK	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
AKJJBAGK_04492	CDS	1191	malE		COG2182	Maltose/maltodextrin-binding periplasmic protein
AKJJBAGK_04493	misc_RNA	71				naRNA4
AKJJBAGK_04494	CDS	1545	malF		COG1175	Maltose/maltodextrin transport system permease protein MalF
AKJJBAGK_04495	CDS	891	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
AKJJBAGK_04496	CDS	1476	xylE			D-xylose-proton symporter
AKJJBAGK_04497	CDS	411	psiE		COG3223	Protein PsiE
AKJJBAGK_04498	CDS	2097				hypothetical protein
AKJJBAGK_04499	CDS	738				hypothetical protein
AKJJBAGK_04500	CDS	639	gfcB_2			putative lipoprotein GfcB
AKJJBAGK_04501	CDS	243				hypothetical protein
AKJJBAGK_04502	misc_RNA	150				STnc430
AKJJBAGK_04503	misc_RNA	72				naRNA4
AKJJBAGK_04504	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
AKJJBAGK_04505	misc_RNA	197				Lysine
AKJJBAGK_04506	CDS	1350	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
AKJJBAGK_04507	CDS	273				hypothetical protein
AKJJBAGK_04508	CDS	873	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
AKJJBAGK_04509	CDS	948	sorC		COG2390	Sorbitol operon regulator
AKJJBAGK_04510	CDS	807	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
AKJJBAGK_04511	CDS	408	sorF		COG2893	PTS system sorbose-specific EIIA component
AKJJBAGK_04512	CDS	495	sorB_2	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
AKJJBAGK_04513	CDS	798	sorA		COG3715	PTS system sorbose-specific EIIC component
AKJJBAGK_04514	CDS	825	sorM		COG3716	PTS system sorbose-specific EIID component
AKJJBAGK_04515	CDS	1230	yggP_2	1.1.1.17	COG1063	Mannitol-1-phosphate 5-dehydrogenase
AKJJBAGK_04516	CDS	690	pepE	3.4.13.21	COG3340	Peptidase E
AKJJBAGK_04517	CDS	1632				hypothetical protein
AKJJBAGK_04518	CDS	3684	metH	2.1.1.13	COG0646	Methionine synthase
AKJJBAGK_04519	CDS	825	iclR		COG1414	Transcriptional repressor IclR
AKJJBAGK_04520	CDS	2187				hypothetical protein
AKJJBAGK_04521	CDS	1737	aceK	2.7.11.5	COG4579	Isocitrate dehydrogenase kinase/phosphatase
AKJJBAGK_04522	misc_RNA	78				naRNA4
AKJJBAGK_04523	CDS	1305	aceA	4.1.3.1	COG2224	Isocitrate lyase
AKJJBAGK_04524	CDS	1602	aceB	2.3.3.9	COG2225	Malate synthase A
AKJJBAGK_04525	CDS	930	metAS	2.3.1.46	COG1897	Homoserine O-succinyltransferase
